1817,MSCA,Main Street Capital Corporation,US,stock,100
1818,MMD,MainStay DefinedTerm Municipal Opportunities Fund,US,stock,100
1819,MNK,Mallinckrodt plc,US,stock,100
1820,MZF,Managed Duration Investment Grade Municipal Fund,US,stock,100
1821,HYF,Managed High Yield Plus Fund,,,100
1822,MANU,Manchester United Ltd.,US,stock,100
1823,MTW,Manitowoc Company,,,100
1824,MN,Manning & Napier,,,100
1825,MAN,ManpowerGroup,US,stock,100
1826,MFC,Manulife Financial Corp,US,stock,100
1827,MRO,Marathon Oil Corporation,US,stock,100
1828,MPC,Marathon Petroleum Corporation,US,stock,100
1829,MMI,Marcus & Millichap,,,100
1830,MCS,Marcus Corporation (The),US,stock,100
1831,MRIN,Marin Software Incorporated,US,stock,100
1832,MHG,Marine Harvest ASA,US,stock,100
1833,MPX,Marine Products Corporation,US,stock,100
1834,HZO,MarineMax,,,100
1835,MKL,Markel Corporation,US,stock,100
1836,VAC,Marriot Vacations Worldwide Corporation,US,stock,100
1837,MMC,Marsh & McLennan Companies,,,100
1838,MLM,Martin Marietta Materials,,,100
1839,MAS,Masco Corporation,US,stock,100
1840,DOOR,Masonite International Corporation,US,stock,100
1841,MTZ,MasTec,,,100
1842,MA,Mastercard Incorporated,US,stock,100
1843,MTDR,Matador Resources Company,US,stock,100
1844,MTRN,Materion Corporation,US,stock,100
1845,MATX,Matson,,,100
1846,MLP,Maui Land & Pineapple Company,,,100
1847,MMS,Maximus,,,100
1848,MXL,MaxLinear,,,100
1849,MXPT,MaxPoint Interactive,,,100
1850,MBI,MBIA,,,100
1851,MNI,McClatchy Company (The),US,stock,100
1852,MKC,McCormick & Company,,,100
1853,MKC.V,McCormick & Company,,,100
1854,MDR,McDermott International,,,100
1855,MCD,McDonald&#39;s Corporation,US,stock,100
1856,MUX,McEwen Mining Inc.,US,stock,100
1857,MHFI,McGraw Hill Financial,,,100
1858,MCK,McKesson Corporation,US,stock,100
1859,MDU,MDU Resources Group,,,100
1860,MJN,Mead Johnson Nutrition Company,US,stock,100
1861,MTL,Mechel OAO,US,stock,100
1862,MTL^,Mechel OAO,US,stock,100
1863,MEG,Media General,,,100
1864,MPW,Medical Properties Trust,,,100
1865,MED,MEDIFAST INC,US,stock,100
1866,MCC,Medley Capital Corporation,US,stock,100
1867,MCQ,Medley Capital Corporation,US,stock,100
1868,MCV,Medley Capital Corporation,US,stock,100
1869,MCX,Medley Capital Corporation,US,stock,100
1870,MDLY,Medley Management Inc.,US,stock,100
1871,MD,Mednax,,,100
1872,MDT,Medtronic plc,US,stock,100
1873,MW,Men&#39;s Wearhouse,,,100
1874,MRK,Merck & Company,,,100
1875,MCY,Mercury General Corporation,US,stock,100
1876,MDP,Meredith Corporation,US,stock,100
1877,MTH,Meritage Corporation,US,stock,100
1878,MTOR,Meritor,,,100
1879,MER^D.CL,Merrill Lynch & Co.,,,100
1880,MER^E.CL,Merrill Lynch & Co.,,,100
1881,MER^F.CL,Merrill Lynch & Co.,,,100
1882,MER^K,Merrill Lynch & Co.,,,100
1883,MER^M,Merrill Lynch & Co.,,,100
1884,MER^P,Merrill Lynch & Co.,,,100
1885,PIY,Merrill Lynch Depositor,,,100
1886,MTR,Mesa Royalty Trust,US,stock,100
1887,MSB,Mesabi Trust,US,stock,100
1888,MPG,Metaldyne Performance Group Inc.,US,stock,100
1889,MEI,Methode Electronics,,,100
1890,MET,MetLife,,,100
1891,MET^A,MetLife,,,100
1892,MTD,Mettler-Toledo International,,,100
1893,MXE,Mexico Equity and Income Fund,,,100
1894,MXF,Mexico Fund,,,100
1895,MFA,MFA Financial,,,100
1896,MFA^B,MFA Financial,,,100
1897,MFO,MFA Financial,,,100
1898,MIL,MFC Industrial Ltd.,US,stock,100
1899,MCR,MFS Charter Income Trust,US,stock,100
1900,MGF,MFS Government Markets Income Trust,US,stock,100
1901,MIN,MFS Intermediate Income Trust,US,stock,100
1902,MMT,MFS Multimarket Income Trust,US,stock,100
1903,MFM,MFS Municipal Income Trust,US,stock,100
1904,MFV,MFS Special Value Trust,US,stock,100
1905,MTG,MGIC Investment Corporation,US,stock,100
1906,MGM,MGM Resorts International,US,stock,100
1907,KORS,Michael Kors Holdings Limited,US,stock,100
1908,MAA,Mid-America Apartment Communities,,,100
1909,MEP,Midcoast Energy Partners,,,100
1910,MSL,MidSouth Bancorp,US,stock,100
1911,MPO,Midstates Petroleum Company,,,100
1912,MCRN,Milacron Holdings Corp.,US,stock,100
1913,MLR,Miller Industries,,,100
1914,HIE,Miller/Howard High Income Equity Fund,US,stock,100
1915,MR,Mindray Medical International Limited,US,stock,100
1916,MTX,Minerals Technologies Inc.,US,stock,100
1917,MP^D,Mississippi Power Company,US,stock,100
1918,MG,Mistras Group Inc,US,stock,100
1919,MTU,Mitsubishi UFJ Financial Group Inc,US,stock,100
1920,MIXT,MiX Telematics Limited,US,stock,100
1921,MFG,Mizuho Financial Group,,,100
1922,MBT,Mobile TeleSystems OJSC,US,stock,100
1923,MBLY,Mobileye N.V.,US,stock,100
1924,MODN,Model N,,,100
1925,MOD,Modine Manufacturing Company,US,stock,100
1926,MC,Moelis & Company,US,stock,100
1927,MHK,Mohawk Industries,,,100
1928,MOH,Molina Healthcare Inc,US,stock,100
1929,TAP,Molson Coors Brewing  Company,US,stock,100
1930,TAP.A,Molson Coors Brewing  Company,US,stock,100
1931,MNR,Monmouth Real Estate Investment Corporation,US,stock,100
1932,MNR^A,Monmouth Real Estate Investment Corporation,US,stock,100
1933,MNR^B,Monmouth Real Estate Investment Corporation,US,stock,100
1934,MORE          ,Monogram Residential Trust,,,100
1935,MON,Monsanto Company,US,stock,100
1936,MWW,Monster Worldwide,,,100
1937,MCO,Moody&#39;s Corporation,US,stock,100
1938,MOG.A,Moog Inc.,US,stock,100
1939,MOG.B,Moog Inc.,US,stock,100
1940,MS,Morgan Stanley,US,stock,100
1941,MS^A,Morgan Stanley,US,stock,100
1942,MS^E,Morgan Stanley,US,stock,100
1943,MS^F,Morgan Stanley,US,stock,100
1944,MS^G,Morgan Stanley,US,stock,100
1945,MS^I,Morgan Stanley,US,stock,100
1946,MSK,Morgan Stanley,US,stock,100
1947,MWG,Morgan Stanley,US,stock,100
1948,MWO,Morgan Stanley,US,stock,100
1949,MWR,Morgan Stanley,US,stock,100
1950,APF,Morgan Stanley Asia-Pacific Fund,,,100
1951,CAF,Morgan Stanley China A Share Fund Inc.,US,stock,100
1952,MSD,Morgan Stanley Emerging Markets Debt Fund,,,100
1953,EDD,Morgan Stanley Emerging Markets Domestic Debt Fund,,,100
1954,MSF,Morgan Stanley Emerging Markets Fund,,,100
1955,IIF,Morgan Stanley India Investment Fund,,,100
1956,MOS,Mosaic Company (The),US,stock,100
1957,MSI,Motorola Solutions,,,100
1958,MOV,Movado Group Inc.,US,stock,100
1959,MPLX,MPLX LP,US,stock,100
1960,MRC,MRC Global Inc.,US,stock,100
1961,ICB,MS Income Securities,,,100
1962,HJV,MS Structured Asset Corp Saturns GE Cap Corp Series 2002-14,US,stock,100
1963,MSA,MSA Safety Incorporporated,US,stock,100
1964,MSM,MSC Industrial Direct Company,,,100
1965,MSCI,MSCI Inc,US,stock,100
1966,MSG,MSG Networks Inc.,US,stock,100
1967,MSGN,MSG Networks Inc.,US,stock,100
1968,MLI,Mueller Industries,,,100
1969,MWA,MUELLER WATER PRODUCTS,US,stock,100
1970,MPSX,Multi Packaging Solutions International Limited,US,stock,100
1971,MUR,Murphy Oil Corporation,US,stock,100
1972,MUSA,Murphy USA Inc.,US,stock,100
1973,MVO,MV Oil Trust,US,stock,100
1974,MVC,MVC Capital,,,100
1975,MVCB,MVC Capital,,,100
1976,MYE,Myers Industries,,,100
1977,NBR,Nabors Industries Ltd.,US,stock,100
1978,NC,NACCO Industries,,,100
1979,NTP,Nam Tai Property Inc.,US,stock,100
1980,NBHC,National Bank Holdings Corporation,US,stock,100
1981,NFG,National Fuel Gas Company,US,stock,100
1982,NGG,National Grid Transco,,,100
1983,NHI,National Health Investors,,,100
1984,NOV,National Oilwell Varco,,,100
1985,NPK,National Presto Industries,,,100
1986,NNN,National Retail Properties,US,stock,100
1987,NNN^D,National Retail Properties,US,stock,100
1988,NNN^E,National Retail Properties,US,stock,100
1989,SID,National Steel Company,US,stock,100
1990,NSA,National Storage Affiliates Trust,US,stock,100
1991,NSM,Nationstar Mortgage Holdings Inc.,US,stock,100
1992,NW^C,Natl Westminster Pfd,US,stock,100
1993,NGS,Natural Gas Services Group,,,100
1994,NGVC,Natural Grocers by Vitamin Cottage,,,100
1995,NRP,Natural Resource Partners LP,US,stock,100
1996,NTZ,Natuzzi,,,100
1997,NLS,Nautilus Group,,,100
1998,NCI,Navigant Consulting,,,100
1999,NVGS,Navigator Holdings Ltd.,US,stock,100
2000,NNA,Navios Maritime Acquisition Corporation,US,stock,100
2001,NM,Navios Maritime Holdings Inc.,US,stock,100
2002,NM^G,Navios Maritime Holdings Inc.,US,stock,100
2003,NM^H,Navios Maritime Holdings Inc.,US,stock,100
2004,NAP,Navios Maritime Midstream Partners LP,US,stock,100
2005,NMM,Navios Maritime Partners LP,US,stock,100
2006,NAV,Navistar International Corporation,US,stock,100
2007,NAV^D,Navistar International Corporation,US,stock,100
2008,NCS,NCI Building Systems,,,100
2009,NCR,NCR Corporation,US,stock,100
2010,NP,Neenah Paper,,,100
2011,NEFF,Neff Corporation,US,stock,100
2012,NNI,Nelnet,,,100
2013,NPTN,NeoPhotonics Corporation,US,stock,100
2014,N,Netsuite Inc,US,stock,100
2015,NSR,Neustar,,,100
2016,NVRO,Nevro Corp.,US,stock,100
2017,HYB,New America High Income Fund,,,100
2018,GF,New Germany Fund,,,100
2019,NWHM,New Home Company Inc. (The),US,stock,100
2020,IRL,New Ireland Fund,,,100
2021,NEWM,New Media Investment Group Inc.,US,stock,100
2022,NMFC,New Mountain Finance Corporation,US,stock,100
2023,EDU,New Oriental Education & Technology Group,,,100
2024,NEWR,New Relic,,,100
2025,NRZ,New Residential Investment Corp.,US,stock,100
2026,SNR,New Senior Investment Group Inc.,US,stock,100
2027,NWY,New York & Company,,,100
2028,NYCB,New York Community Bancorp,,,100
2029,NYCB^U,New York Community Bancorp,,,100
2030,NYRT,New York REIT,,,100
2031,NYT,New York Times Company (The),US,stock,100
2032,NCT,Newcastle Investment Corporation,US,stock,100
2033,NCT^B,Newcastle Investment Corporation,US,stock,100
2034,NCT^C,Newcastle Investment Corporation,US,stock,100
2035,NCT^D,Newcastle Investment Corporation,US,stock,100
2036,NWL,Newell Rubbermaid Inc.,US,stock,100
2037,NFX,Newfield Exploration Company,US,stock,100
2038,NJR,NewJersey Resources Corporation,US,stock,100
2039,NEU,NewMarket Corporation,US,stock,100
2040,NEM,Newmont Mining Corporation,US,stock,100
2041,NR,Newpark Resources,,,100
2042,NHF,NexPoint Credit Stategies Fund,US,stock,100
2043,NXRT,NexPoint Residential Trust,,,100
2044,NEP,NextEra Energy Partners,,,100
2045,NEE,NextEra Energy,,,100
2046,NEE^C,NextEra Energy,,,100
2047,NEE^G,NextEra Energy,,,100
2048,NEE^H,NextEra Energy,,,100
2049,NEE^I,NextEra Energy,,,100
2050,NEE^J,NextEra Energy,,,100
2051,NEE^P,NextEra Energy,,,100
2052,NEE^Q,NextEra Energy,,,100
2053,NGL,NGL ENERGY PARTNERS LP,US,stock,100
2054,NMK^B,Niagara Mohawk Holdings,,,100
2055,NMK^C,Niagara Mohawk Holdings,,,100
2056,NJ,Nidec Corporation (Nihon Densan Kabushiki Kaisha),US,stock,100
2057,NLSN,Nielsen N.V.,US,stock,100
2058,NKE,Nike,,,100
2059,NMBL,Nimble Storage,,,100
2060,NTT,Nippon Telegraph and Telephone Corporation,US,stock,100
2061,NKA,Niska Gas Storage Partners LLC,US,stock,100
2062,NI,NiSource,,,100
2063,NL,NL Industries,,,100
2064,NOAH,Noah Holdings Ltd.,US,stock,100
2065,NE,Noble Corporation,US,stock,100
2066,NBL,Noble Energy Inc.,US,stock,100
2067,NOK,Nokia Corporation,US,stock,100
2068,NOMD,Nomad Foods Limited,US,stock,100
2069,NMR,Nomura Holdings Inc ADR,US,stock,100
2070,NORD,Nord Anglia Education,,,100
2071,NAO,Nordic American Offshore Ltd,US,stock,100
2072,NAT,Nordic American Tankers Limited,US,stock,100
2073,JWN,Nordstrom,,,100
2074,NSC,Norfolk Souther Corporation,US,stock,100
2075,NTL,Nortel Inversora SA,US,stock,100
2076,NOA,North American Energy Partners,,,100
2077,NADL,North Atlantic Drilling Ltd.,US,stock,100
2078,NRT,North European Oil Royality Trust,US,stock,100
2079,NTI,Northern Tier Energy LP,US,stock,100
2080,NOC,Northrop Grumman Corporation,US,stock,100
2081,NSAM,NorthStar Asset Management Group,,,100
2082,NRE,NorthStar Realty Europe Corp.,US,stock,100
2083,NRF,Northstar Realty Finance Corp.,US,stock,100
2084,NRF^A,Northstar Realty Finance Corp.,US,stock,100
2085,NRF^B,Northstar Realty Finance Corp.,US,stock,100
2086,NRF^C,Northstar Realty Finance Corp.,US,stock,100
2087,NRF^D,Northstar Realty Finance Corp.,US,stock,100
2088,NRF^E,Northstar Realty Finance Corp.,US,stock,100
2089,NWN,Northwest Natural Gas Company,US,stock,100
2090,NWE,NorthWestern Corporation,US,stock,100
2091,NVS,Novartis AG,US,stock,100
2092,NVO,Novo Nordisk A/S,US,stock,100
2093,DNOW,NOW Inc.,US,stock,100
2094,NQ,NQ Mobile Inc.,US,stock,100
2095,NRG,NRG Energy,,,100
2096,NYLD,NRG Yield,,,100
2097,NYLD.A,NRG Yield,,,100
2098,DCM,NTT DOCOMO,,,100
2099,NUS,Nu Skin Enterprises,,,100
2100,NUE,Nucor Corporation,US,stock,100
2101,NS,Nustar Energy L.P.,US,stock,100
2102,NSH,Nustar GP Holdings,,,100
2103,NSS,NuStar Logistics,,,100
2104,JMLP,Nuveen All Cap Energy MLP Opportunities Fund,US,stock,100
2105,NEA,Nuveen AMT-Free Municipal Income Fund,US,stock,100
2106,NUV,Nuveen AMT-Free Municipal Value Fund,US,stock,100
2107,NUW,Nuveen AMT-Free Municipal Value Fund,US,stock,100
2108,NAZ,Nuveen Arizona Premium Income Municipal Fund,US,stock,100
2109,NBB,Nuveen Build America Bond Fund,US,stock,100
2110,NBD,Nuveen Build America Bond Opportunity Fund,US,stock,100
2111,NKX,Nuveen California AMT-Free Municipal Income Fund,US,stock,100
2112,NAC,Nuveen California Dividend Advantage Municipal Fund,US,stock,100
2113,NCA,Nuveen California Municipal Value Fund,,,100
2114,NTC,Nuveen Connecticut Premium Income Municipal Fund,US,stock,100
2115,JCE,Nuveen Core Equity Alpha Fund,US,stock,100
2116,JQC,Nuveen Credit Strategies Income Fund,US,stock,100
2117,JDD,Nuveen Diversified Dividend and Income Fund,US,stock,100
2118,NAD,Nuveen Dividend Advantage Municipal Fund,US,stock,100
2119,DIAX,Nuveen Dow 30SM Dynamic Overwrite Fund,US,stock,100
2120,JMF,Nuveen Energy MLP Total Return Fund,US,stock,100
2121,NEV,Nuveen Enhanced Municipal Value Fund,US,stock,100
2122,JPW,Nuveen Flexible Investment Income Fund,US,stock,100
2123,JFR,Nuveen Floating Rate Income Fund,US,stock,100
2124,JRO,Nuveen Floating Rate Income Opportuntiy Fund,US,stock,100
2125,NKG,Nuveen Georgia Dividend Advantage Municipal Fund 2,US,stock,100
2126,JGV,Nuveen Global Equity Income Fund ,US,stock,100
2127,JGH,Nuveen Global High Income Fund,US,stock,100
2128,JHA,Nuveen High Income 2020 Target Term Fund,US,stock,100
2129,JHY,Nuveen High Income 2020 Target Term Fund,US,stock,100
2130,NXC,Nuveen Insured California Select Tax-Free Income Portfolio,US,stock,100
2131,NXN,Nuveen Insured New York Select Tax-Free Income Portfolio,US,stock,100
2132,NID,Nuveen Intermediate Duration Municipal Term Fund,US,stock,100
2133,NQM,Nuveen Investment Quality Municipal Fund,,,100
2134,NMY,Nuveen Maryland Premium Income Municipal Fund,US,stock,100
2135,NMT,Nuveen Massachusetts Premium Income Municipal Fund,US,stock,100
2136,NUM,Nuveen Michigan Quality Income Municipal Fund,US,stock,100
2137,NMS,Nuveen Minnesota Municipal Income Fund,US,stock,100
2138,JLS,Nuveen Mortgage Opportunity Term Fund,US,stock,100
2139,JMM,Nuveen Multi-Market Income Fund,US,stock,100
2140,NMA,Nuveen Municipal Advantage Fund,,,100
2141,NMI,Nuveen Municipal Income Fund,,,100
2142,NMO,Nuveen Municipal Market Opportunity Fund,,,100
2143,NIO,Nuveen Municipal Opportunity Fund,,,100
2144,NXJ,Nuveen New Jersey Dividend Advantage Municipal Fund,US,stock,100
2145,NRK,Nuveen New York AMT-Free Municipal Income Fund,US,stock,100
2146,NAN,Nuveen New York Dividend Advantage Municipal Fund,US,stock,100
2147,NNY,Nuveen New York Municipal Value Fund,,,100
2148,NNC,Nuveen North Carolina Premium Income Municipal Fund,US,stock,100
2149,NUO,Nuveen Ohio Quality Income Municipal Fund,US,stock,100
2150,NQP,Nuveen Pennsylvania Investment Quality Municipal Fund,,,100
2151,NPP,Nuveen Performance Plus Municipal Fund,,,100
2152,JPI,Nuveen Preferred and Income Term Fund,US,stock,100
2153,JPC,Nuveen Preferred Income Opportunites Fund,US,stock,100
2154,NPF,Nuveen Premier Municipal Income Fund,,,100
2155,NPM,Nuveen Premium Income Municipal Fund II,,,100
2156,NPT,Nuveen Premium Income Municipal Fund IV,,,100
2157,NPI,Nuveen Premium Income Municipal Fund,,,100
2158,NQU,Nuveen Quality Income Municipal Fund,,,100
2159,NQI,Nuveen Quality Municipal Fund,,,100
2160,JTP,Nuveen Quality Preferred Income Fund,US,stock,100
2161,JPS,Nuveen Quality Preferred Income Fund 2,US,stock,100
2162,JHP,Nuveen Quality Preferred Income Fund 3,US,stock,100
2163,JRI,Nuveen Real Asset Income and Growth Fund,US,stock,100
2164,BXMX,Nuveen S&P 500 Buy-Write Income Fund,US,stock,100
2165,SPXX,Nuveen S&P 500 Dynamic Overwrite Fund,US,stock,100
2166,NIM,Nuveen Select Maturities Municipal Fund,US,stock,100
2167,NQS,Nuveen Select Quality Municipal Fund,,,100
2168,NXP,Nuveen Select Tax Free Income Portfolio,US,stock,100
2169,NXQ,Nuveen Select Tax Free Income Portfolio II,US,stock,100
2170,NXR,Nuveen Select Tax Free Income Portfolio III,US,stock,100
2171,NSL,Nuveen Senior Income Fund,US,stock,100
2172,JSD,Nuveen Short Duration Credit Opportunities Fund,US,stock,100
2173,JTD,Nuveen Tax-Advantaged Dividend Growth Fund,US,stock,100
2174,JTA,Nuveen Tax-Advantaged Total Return Strategy Fund,US,stock,100
2175,NTX,Nuveen Texas Quality Income Municipal Fund,US,stock,100
2176,NPV,Nuveen Virginia Premium Income Municipal Fund,US,stock,100
2177,NIQ,Nuveenn Intermediate Duration Quality Municipal Term Fund,US,stock,100
2178,JMT,Nuven Mortgage Opportunity Term Fund 2,US,stock,100
2179,NVR,NVR,,,100
2180,OAK,Oaktree Capital Group,,,100
2181,OAS,Oasis Petroleum Inc.,US,stock,100
2182,OXY,Occidental Petroleum Corporation,US,stock,100
2183,OII,Oceaneering International,,,100
2184,OZM,Och-Ziff Capital Management Group LLC,US,stock,100
2185,OCIP,OCI Partners LP,US,stock,100
2186,OCN,Ocwen Financial Corporation,US,stock,100
2187,OFG,OFG Bancorp,US,stock,100
2188,OFG^A,OFG Bancorp,US,stock,100
2189,OFG^B,OFG Bancorp,US,stock,100
2190,OFG^D,OFG Bancorp,US,stock,100
2191,OGE,OGE Energy Corporation,US,stock,100
2192,OIBR,Oi S.A.,US,stock,100
2193,OIBR.C,Oi S.A.,US,stock,100
2194,OIS,Oil States International,,,100
2195,ODC,Oil-Dri Corporation Of America,US,stock,100
2196,ORI,Old Republic International Corporation,US,stock,100
2197,OLN,Olin Corporation,US,stock,100
2198,OMAM,OM Asset Management plc,US,stock,100
2199,OHI,Omega Healthcare Investors,,,100
2200,OME,Omega Protein Corporation,US,stock,100
2201,OMC,Omnicom Group Inc.,US,stock,100
2202,OMN,OMNOVA Solutions Inc.,US,stock,100
2203,ASGN,On Assignment,,,100
2204,ONDK,On Deck Capital,,,100
2205,OGS,ONE Gas,,,100
2206,OLP,One Liberty Properties,,,100
2207,OB,OneBeacon Insurance Group,,,100
2208,OMF,OneMain Holdings,,,100
2209,OKS,ONEOK Partners,,,100
2210,OKE,ONEOK,,,100
2211,OOMA,Ooma,,,100
2212,OPK,Opko Health Inc,US,stock,100
2213,OPWR,Opower,,,100
2214,OPY,Oppenheimer Holdings,,,100
2215,ORCL,Oracle Corporation,US,stock,100
2216,ORAN,Orange,US,stock,100
2217,OA,Orbital ATK,,,100
2218,ORC,Orchid Island Capital,,,100
2219,OEC,Orion Engineered Carbons S.A,US,stock,100
2220,ORN,Orion Marine Group Inc,US,stock,100
2221,IX,Orix Corp Ads,US,stock,100
2222,ORA,Ormat Technologies,,,100
2223,OSK,Oshkosh Corporation,US,stock,100
2224,OUT,OUTFRONT Media Inc.,US,stock,100
2225,OMI,Owens & Minor,,,100
2226,OC,Owens Corning Inc,US,stock,100
2227,OI,Owens-Illinois,,,100
2228,OXM,Oxford Industries,,,100
2229,PAI,Pacific American Income Shares,,,100
2230,ROYT,Pacific Coast Oil Trust,US,stock,100
2231,PACD,Pacific Drilling S.A.,US,stock,100
2232,PCG,Pacific Gas & Electric Co.,US,stock,100
2233,PKG,Packaging Corporation of America,US,stock,100
2234,PANW,Palo Alto Networks,,,100
2235,PAM,Pampa Energia S.A.,US,stock,100
2236,P,Pandora Media,,,100
2237,PHX,Panhandle Royalty Company,US,stock,100
2238,PAR,PAR Technology Corporation,US,stock,100
2239,PGRE,Paramount Group,,,100
2240,PKE,Park Electrochemical Corporation,US,stock,100
2241,PKD,Parker Drilling Company,US,stock,100
2242,PH,Parker-Hannifin Corporation,US,stock,100
2243,PKY,Parkway Properties,,,100
2244,PE,Parsley Energy,,,100
2245,PRE,PartnerRe Ltd.,US,stock,100
2246,PRE^D,PartnerRe Ltd.,US,stock,100
2247,PRE^E,PartnerRe Ltd.,US,stock,100
2248,PRE^F,PartnerRe Ltd.,US,stock,100
2249,PRTY,Party City Holdco Inc.,US,stock,100
2250,PN,Patriot National,,,100
2251,PAYC,Paycom Software,,,100
2252,PBF,PBF Energy Inc.,US,stock,100
2253,PBFX,PBF Logistics LP,US,stock,100
2254,BTU,Peabody Energy Corporation,US,stock,100
2255,PSO,Pearson,,,100
2256,PEB,Pebblebrook Hotel Trust,US,stock,100
2257,PEB^A,Pebblebrook Hotel Trust,US,stock,100
2258,PEB^B,Pebblebrook Hotel Trust,US,stock,100
2259,PEB^C,Pebblebrook Hotel Trust,US,stock,100
2260,PBA,Pembina Pipeline Corp.,US,stock,100
2261,PGH,Pengrowth Energy Corporation,US,stock,100
2262,PWE,Penn West Petroleum Ltd,US,stock,100
2263,PNTA,PennantPark Investment Corporation,US,stock,100
2264,PEI,Pennsylvania Real Estate Investment Trust,US,stock,100
2265,PEI^A,Pennsylvania Real Estate Investment Trust,US,stock,100
2266,PEI^B,Pennsylvania Real Estate Investment Trust,US,stock,100
2267,PFSI,PennyMac Financial Services,,,100
2268,PMT,PennyMac Mortgage Investment Trust,US,stock,100
